,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
212,SC0,13/05/17,Hamilton,Motherwell,0,1,A,0,0,D,K Clancy,7,4,3,2,15,15,4,1,6,4,0,0
213,SC0,13/05/17,Kilmarnock,Inverness C,2,1,H,1,0,H,J Beaton,11,14,2,4,18,14,4,3,2,1,0,0
214,SC0,13/05/17,Rangers,Hearts,2,1,H,1,0,H,B Madden,20,12,9,4,14,12,6,4,1,1,0,1
215,SC0,13/05/17,St Johnstone,Partick,1,0,H,1,0,H,S Finnie,7,8,5,4,13,14,4,3,3,3,0,0
216,SC0,16/05/17,Motherwell,Kilmarnock,3,1,H,1,1,D,N Walsh,11,9,5,3,18,10,8,2,5,3,0,0
217,SC0,16/05/17,Ross County,Hamilton,3,2,H,1,1,D,A Muir,12,17,5,10,9,16,4,8,2,4,0,0
218,SC0,17/05/17,Dundee,Inverness C,0,2,A,0,2,A,K Clancy,12,10,4,4,9,14,11,3,0,2,0,0
219,SC0,17/05/17,Rangers,Aberdeen,1,2,A,0,1,A,J Beaton,7,14,2,5,16,13,3,6,2,1,0,1
220,SC0,17/05/17,St Johnstone,Hearts,1,0,H,1,0,H,D Robertson,14,15,3,6,9,12,1,11,0,1,0,0
221,SC0,18/05/17,Partick,Celtic,0,5,A,0,3,A,A Dallas,3,25,2,13,11,6,1,3,0,0,0,0
222,SC0,20/05/17,Hamilton,Dundee,4,0,H,2,0,H,C Allan,10,9,7,3,17,12,7,3,1,1,0,0
223,SC0,20/05/17,Inverness C,Motherwell,3,2,H,0,0,D,C Thomson,11,12,5,3,9,14,6,0,0,0,0,0
224,SC0,20/05/17,Kilmarnock,Ross County,1,2,A,1,1,D,B Madden,21,11,6,5,7,14,5,4,2,0,0,0
225,SC0,21/05/17,Celtic,Hearts,2,0,H,0,0,D,J Beaton,19,7,5,2,10,15,3,4,0,2,0,0
226,SC0,21/05/17,Partick,Aberdeen,0,6,A,0,5,A,E Anderson,9,20,5,8,9,14,6,2,2,2,0,0
227,SC0,21/05/17,St Johnstone,Rangers,1,2,A,0,1,A,A Dallas,13,16,6,5,10,16,7,4,1,3,0,0
