,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
209,SC0,30/04/07,St Mirren,Dunfermline,0,1,A,0,0,D,M McCurry,7,13,3,7,18,15,8,3,1,2,0,0
210,SC0,05/05/07,Dundee United,St Mirren,0,2,A,0,1,A,K Clarke,4,8,0,1,18,7,1,8,4,3,1,0
211,SC0,05/05/07,Falkirk,Inverness C,1,0,H,0,0,D,S Finnie,9,7,2,2,8,11,3,4,1,0,0,0
212,SC0,05/05/07,Hibernian,Kilmarnock,0,1,A,0,0,D,D Somers,14,4,10,4,11,16,14,3,0,2,0,0
213,SC0,05/05/07,Rangers,Celtic,2,0,H,1,0,H,C Thomson,12,7,8,5,12,16,5,4,1,5,0,0
214,SC0,06/05/07,Hearts,Aberdeen,1,1,D,1,0,H,B Winter,14,14,7,6,17,14,11,7,1,4,0,1
215,SC0,07/05/07,Dunfermline,Motherwell,4,1,H,2,0,H,D McDonald,10,5,7,3,20,18,7,3,1,1,1,2
216,SC0,12/05/07,Celtic,Aberdeen,2,1,H,1,1,D,C Richmond,14,11,10,7,7,8,5,8,1,1,0,0
217,SC0,12/05/07,Falkirk,Dundee United,2,0,H,1,0,H,C Boyle,11,9,9,1,12,18,2,1,1,2,0,1
218,SC0,12/05/07,Hearts,Hibernian,2,0,H,2,0,H,S Dougal,14,11,9,3,15,12,3,6,3,4,0,0
219,SC0,12/05/07,Inverness C,Dunfermline,2,1,H,0,1,A,M Ritchie,10,11,6,6,15,14,3,4,1,1,0,0
220,SC0,12/05/07,Motherwell,St Mirren,2,3,A,1,0,H,M Tumilty,12,6,9,3,17,15,6,6,2,1,0,0
221,SC0,13/05/07,Rangers,Kilmarnock,0,1,A,0,0,D,I Brines,14,6,8,3,11,21,6,2,2,3,0,0
222,SC0,19/05/07,Dundee United,Motherwell,0,0,D,0,0,D,A Crawford,12,6,7,0,8,11,12,4,0,0,0,0
223,SC0,19/05/07,Dunfermline,Falkirk,0,3,A,0,0,D,E Smith,9,10,3,7,14,13,4,4,2,4,0,0
224,SC0,19/05/07,St Mirren,Inverness C,0,1,A,0,0,D,D McDonald,12,12,5,7,11,14,5,5,2,2,0,0
225,SC0,20/05/07,Aberdeen,Rangers,2,0,H,2,0,H,C Thomson,5,5,3,1,27,17,2,4,3,4,0,0
226,SC0,20/05/07,Hibernian,Celtic,2,1,H,0,0,D,I Brines,13,10,6,6,12,11,13,3,1,2,0,0
227,SC0,20/05/07,Kilmarnock,Hearts,1,0,H,0,0,D,W Collum,7,14,3,5,21,19,4,9,3,4,0,0
