,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
209,SC0,29/04/12,St Mirren,Hibernian,1,0,H,0,0,D,S Finnie,8,14,4,7,18,14,8,6,3,3,1,1
210,SC0,01/05/12,Hearts,Motherwell,0,1,A,0,1,A,B Winter,12,7,3,5,11,15,1,3,0,0,0,0
211,SC0,02/05/12,Aberdeen,Hibernian,1,2,A,0,2,A,C Murray,10,10,3,5,11,6,4,4,1,0,0,0
212,SC0,02/05/12,Inverness C,Dunfermline,0,0,D,0,0,D,S O'Reilly,10,5,5,3,16,16,4,4,1,2,0,0
213,SC0,02/05/12,Kilmarnock,St Mirren,0,2,A,0,2,A,J Beaton,13,8,4,5,8,11,12,7,3,2,0,0
214,SC0,02/05/12,Rangers,Dundee United,5,0,H,3,0,H,A Muir,16,5,10,3,14,11,4,9,1,0,0,0
215,SC0,03/05/12,Celtic,St Johnstone,1,0,H,1,0,H,C Allan,11,6,6,1,8,12,5,4,0,1,0,0
216,SC0,05/05/12,Kilmarnock,Aberdeen,1,1,D,0,1,A,B Colvin,9,15,6,8,7,16,1,7,0,0,0,0
217,SC0,05/05/12,Rangers,Motherwell,0,0,D,0,0,D,W Collum,16,5,9,2,8,6,5,4,1,1,0,0
218,SC0,05/05/12,St Mirren,Inverness C,0,1,A,0,0,D,C Murray,7,6,3,3,13,8,9,6,1,0,0,0
219,SC0,06/05/12,Dundee United,Celtic,1,0,H,1,0,H,I Brines,1,6,1,5,10,6,4,8,1,1,0,0
220,SC0,06/05/12,Hearts,St Johnstone,2,0,H,1,0,H,S McLean,13,6,5,1,9,13,7,5,1,3,0,0
221,SC0,07/05/12,Hibernian,Dunfermline,4,0,H,3,0,H,E Norris,9,12,5,8,6,11,2,5,0,3,0,0
222,SC0,12/05/12,Aberdeen,St Mirren,0,0,D,0,0,D,W Collum,5,3,4,2,10,6,6,5,2,3,0,0
223,SC0,12/05/12,Dunfermline,Kilmarnock,1,2,A,1,0,H,K Clancy,5,19,4,9,11,9,2,10,1,1,0,0
224,SC0,12/05/12,Inverness C,Hibernian,2,0,H,0,0,D,J Beaton,8,3,3,3,10,20,5,7,0,2,0,0
225,SC0,13/05/12,Celtic,Hearts,5,0,H,3,0,H,A Muir,12,3,8,2,15,15,4,2,1,1,0,0
226,SC0,13/05/12,Motherwell,Dundee United,0,2,A,0,1,A,E Norris,10,16,2,7,8,11,6,4,3,2,0,0
227,SC0,13/05/12,St Johnstone,Rangers,0,4,A,0,1,A,B Madden,6,17,2,11,12,10,3,10,1,1,0,0
