,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
210,SC0,29/04/06,Aberdeen,Hibernian,4,0,H,2,0,H,B Winter,15,6,11,3,7,10,4,6,1,2,0,0
211,SC0,29/04/06,Dundee United,Falkirk,0,2,A,0,2,A,C MacKay,4,9,0,2,19,15,7,9,0,2,0,1
212,SC0,29/04/06,Kilmarnock,Rangers,1,3,A,1,0,H,C Murray,7,12,5,8,20,12,4,10,3,2,0,0
213,SC0,29/04/06,Livingston,Inverness C,0,1,A,0,0,D,J Underhill,7,6,2,3,18,13,2,2,1,0,0,0
214,SC0,29/04/06,Motherwell,Dunfermline,2,3,A,1,2,A,C Richmond,16,5,9,4,12,8,13,2,0,2,0,0
215,SC0,30/04/06,Hearts,Celtic,3,0,H,2,0,H,A Freeland,10,18,7,12,24,16,5,5,2,3,0,0
216,SC0,02/05/06,Dundee United,Dunfermline,0,1,A,0,0,D,C Thomson,11,6,4,4,11,12,11,6,2,1,0,0
217,SC0,02/05/06,Hibernian,Rangers,1,2,A,0,1,A,M McCurry,8,9,4,5,14,18,10,5,2,1,0,0
218,SC0,03/05/06,Celtic,Kilmarnock,2,0,H,0,0,D,S Conroy,8,4,4,2,3,11,7,4,0,0,0,0
219,SC0,03/05/06,Hearts,Aberdeen,1,0,H,0,0,D,S Dougal,7,3,3,1,16,15,4,3,1,2,0,1
220,SC0,03/05/06,Inverness C,Falkirk,2,0,H,2,0,H,E Smith,9,8,5,5,13,11,4,3,0,1,0,0
221,SC0,03/05/06,Livingston,Motherwell,0,1,A,0,0,D,I Brines,13,16,7,5,14,10,7,5,1,0,0,0
222,SC0,06/05/06,Dunfermline,Inverness C,0,1,A,0,0,D,D McDonald,9,14,2,3,12,12,6,12,0,1,0,0
223,SC0,06/05/06,Falkirk,Livingston,1,0,H,0,0,D,C Richmond,15,7,9,1,20,21,1,7,1,2,0,0
224,SC0,06/05/06,Motherwell,Dundee United,1,1,D,0,0,D,S Dougal,10,12,3,5,9,15,6,4,2,1,0,0
225,SC0,07/05/06,Aberdeen,Celtic,2,2,D,0,1,A,C Murray,5,4,3,3,6,13,8,1,0,0,0,0
226,SC0,07/05/06,Kilmarnock,Hibernian,3,1,H,0,1,A,A Freeland,9,11,7,8,18,18,8,6,0,6,0,2
227,SC0,07/05/06,Rangers,Hearts,2,0,H,1,0,H,I Brines,16,16,8,10,16,26,6,5,0,5,0,0
