,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
333,I1,15/04/06,Empoli,Siena,2,1,H,2,0,H,S. Racalbuto,10.0,14.0,4.0,9.0,15.0,19.0,4.0,5.0,2,2,0,0
334,I1,15/04/06,Lazio,Livorno,3,1,H,1,0,H,M. Trefoloni,4.0,5.0,4.0,3.0,23.0,24.0,2.0,2.0,2,3,0,1
335,I1,15/04/06,Lecce,Udinese,1,2,A,1,1,D,P. Tagliavento,15.0,10.0,6.0,4.0,19.0,18.0,4.0,6.0,1,4,0,0
336,I1,15/04/06,Palermo,Roma,3,3,D,0,3,A,R. Rosetti,15.0,10.0,7.0,6.0,21.0,19.0,4.0,1.0,3,3,0,0
337,I1,15/04/06,Reggina,Ascoli,2,0,H,2,0,H,C. Brighi,5.0,7.0,4.0,0.0,19.0,14.0,7.0,9.0,3,1,1,0
338,I1,15/04/06,Sampdoria,Parma,1,2,A,1,0,H,O. Girardi,10.0,12.0,3.0,5.0,18.0,22.0,3.0,2.0,0,1,0,0
339,I1,15/04/06,Treviso,Fiorentina,1,3,A,1,1,D,P. Rodomonti,5.0,8.0,1.0,5.0,16.0,16.0,6.0,5.0,1,2,0,0
340,I1,22/04/06,Ascoli,Cagliari,2,2,D,1,0,H,M. De Santis,23.0,5.0,7.0,3.0,18.0,14.0,8.0,2.0,4,2,1,2
341,I1,22/04/06,Fiorentina,Empoli,2,1,H,1,0,H,S. Farina,19.0,7.0,11.0,5.0,24.0,23.0,7.0,4.0,1,3,0,0
342,I1,22/04/06,Inter,Reggina,4,0,H,3,0,H,N. Rizzoli,16.0,4.0,13.0,2.0,16.0,13.0,5.0,1.0,0,0,0,0
343,I1,22/04/06,Juventus,Lazio,1,1,D,0,1,A,G. Paparesta,24.0,4.0,9.0,3.0,20.0,13.0,15.0,3.0,2,3,0,1
344,I1,22/04/06,Lecce,Treviso,1,1,D,1,0,H,G. Lops,17.0,18.0,8.0,11.0,18.0,22.0,8.0,4.0,0,2,1,0
345,I1,22/04/06,Livorno,Palermo,3,1,H,2,0,H,P. Bertini,13.0,13.0,8.0,6.0,23.0,13.0,3.0,4.0,3,2,0,0
346,I1,22/04/06,Messina,Milan,1,3,A,1,2,A,T. Pieri,6.0,11.0,3.0,6.0,23.0,14.0,3.0,5.0,5,4,3,1
347,I1,22/04/06,Parma,Siena,1,1,D,0,1,A,M. Bergonzi,8.0,7.0,3.0,1.0,16.0,20.0,4.0,3.0,1,1,0,0
348,I1,22/04/06,Roma,Sampdoria,0,0,D,0,0,D,E. Morganti,11.0,5.0,4.0,3.0,15.0,20.0,3.0,5.0,2,6,1,0
349,I1,22/04/06,Udinese,Chievo,1,1,D,0,0,D,D. Messina,12.0,5.0,7.0,1.0,21.0,16.0,4.0,1.0,2,1,0,0
350,I1,30/04/06,Cagliari,Parma,3,1,H,2,0,H,R. Rosetti,10.0,8.0,5.0,3.0,6.0,21.0,1.0,5.0,0,1,0,0
351,I1,30/04/06,Chievo,Roma,4,4,D,2,3,A,T. Pieri,8.0,15.0,7.0,10.0,25.0,17.0,3.0,9.0,1,3,0,0
352,I1,30/04/06,Empoli,Inter,1,0,H,0,0,D,P. Bertini,8.0,12.0,1.0,3.0,16.0,17.0,2.0,7.0,1,1,0,0
353,I1,30/04/06,Lazio,Lecce,1,0,H,0,0,D,G. Gava,8.0,3.0,2.0,2.0,15.0,22.0,7.0,3.0,0,4,0,1
354,I1,30/04/06,Milan,Livorno,2,0,H,1,0,H,S. Racalbuto,17.0,4.0,9.0,2.0,15.0,24.0,6.0,2.0,0,0,0,0
355,I1,30/04/06,Palermo,Fiorentina,1,0,H,0,0,D,M. Trefoloni,7.0,10.0,4.0,2.0,23.0,20.0,2.0,7.0,2,4,0,0
356,I1,30/04/06,Reggina,Messina,3,0,H,0,0,D,D. Messina,12.0,9.0,8.0,5.0,12.0,23.0,2.0,3.0,3,3,0,1
357,I1,30/04/06,Sampdoria,Udinese,1,1,D,0,0,D,L. Palanca,9.0,9.0,6.0,3.0,8.0,9.0,4.0,3.0,0,0,0,0
358,I1,30/04/06,Siena,Juventus,0,3,A,0,3,A,D. Tombolini,12.0,6.0,5.0,5.0,12.0,14.0,4.0,5.0,1,0,0,0
359,I1,30/04/06,Treviso,Ascoli,2,2,D,2,1,H,A. Dattilo,7.0,14.0,4.0,9.0,18.0,20.0,2.0,8.0,0,1,0,0
360,I1,07/05/06,Ascoli,Lazio,1,4,A,1,3,A,L. Marelli,9.0,8.0,5.0,6.0,26.0,16.0,2.0,3.0,3,1,0,0
361,I1,07/05/06,Fiorentina,Reggina,5,2,H,3,0,H,T. Pieri,16.0,9.0,9.0,5.0,8.0,18.0,4.0,2.0,1,2,0,0
362,I1,07/05/06,Inter,Siena,1,1,D,0,0,D,A. De Marco,11.0,9.0,7.0,5.0,9.0,11.0,2.0,3.0,1,2,1,0
363,I1,07/05/06,Juventus,Palermo,2,1,H,1,0,H,M. De Santis,10.0,6.0,6.0,4.0,30.0,4.0,5.0,3.0,3,1,0,0
364,I1,07/05/06,Lecce,Chievo,0,0,D,0,0,D,O. Pantana,17.0,11.0,4.0,5.0,20.0,14.0,8.0,7.0,2,0,1,0
365,I1,07/05/06,Livorno,Sampdoria,0,0,D,0,0,D,N. Stefanini,8.0,3.0,3.0,1.0,16.0,23.0,4.0,4.0,1,0,0,0
366,I1,07/05/06,Messina,Empoli,1,2,A,0,1,A,D. Preschern,12.0,4.0,4.0,3.0,10.0,5.0,4.0,4.0,4,0,1,0
367,I1,07/05/06,Parma,Milan,2,3,A,0,2,A,G. Paparesta,9.0,8.0,7.0,6.0,19.0,20.0,5.0,6.0,2,2,0,0
368,I1,07/05/06,Roma,Treviso,1,0,H,1,0,H,R. Rosetti,15.0,9.0,5.0,3.0,19.0,17.0,8.0,4.0,0,3,0,0
369,I1,07/05/06,Udinese,Cagliari,2,0,H,1,0,H,L. Banti,13.0,13.0,8.0,5.0,13.0,17.0,4.0,6.0,0,2,0,0
370,I1,14/05/06,Cagliari,Inter,2,2,D,2,2,D,M. Mazzoleni,8.0,12.0,2.0,3.0,12.0,14.0,2.0,3.0,0,3,0,0
371,I1,14/05/06,Chievo,Fiorentina,0,2,A,0,1,A,M. Bergonzi,8.0,13.0,3.0,6.0,20.0,16.0,6.0,2.0,0,0,0,0
372,I1,14/05/06,Empoli,Ascoli,1,2,A,1,0,H,R. Herberg,11.0,8.0,6.0,4.0,21.0,17.0,5.0,2.0,1,1,1,0
373,I1,14/05/06,Lazio,Parma,1,0,H,0,0,D,A. Giannoccaro,8.0,8.0,4.0,2.0,15.0,20.0,4.0,5.0,0,0,0,0
374,I1,14/05/06,Milan,Roma,2,1,H,1,1,D,A. De Marco,12.0,8.0,5.0,4.0,16.0,19.0,6.0,5.0,1,2,0,1
375,I1,14/05/06,Palermo,Messina,1,0,H,1,0,H,O. Pantana,9.0,9.0,3.0,3.0,15.0,17.0,3.0,4.0,0,0,0,0
376,I1,14/05/06,Reggina,Juventus,0,2,A,0,1,A,L. Banti,4.0,14.0,1.0,6.0,15.0,16.0,1.0,10.0,3,2,0,0
377,I1,14/05/06,Sampdoria,Lecce,1,3,A,0,1,A,F. Squillace,16.0,15.0,6.0,8.0,27.0,13.0,7.0,5.0,2,0,0,0
378,I1,14/05/06,Siena,Livorno,0,0,D,0,0,D,O. Girardi,10.0,8.0,5.0,1.0,18.0,17.0,2.0,5.0,0,0,0,0
379,I1,14/05/06,Treviso,Udinese,2,1,H,1,1,D,M. Ciampi,15.0,6.0,10.0,2.0,12.0,16.0,8.0,1.0,3,1,0,1
