,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
211,P1,08/03/2020,15:00,Belenenses,Famalicao,0,0,D,0,0,D,11,18,2,3,12,11,5,6,1,3,0,0
212,P1,08/03/2020,15:00,Moreirense,Maritimo,2,0,H,1,0,H,15,13,4,3,12,16,8,3,0,4,0,0
213,P1,08/03/2020,17:00,Gil Vicente,Santa Clara,1,1,D,0,0,D,9,4,3,2,21,15,6,5,1,0,0,0
214,P1,08/03/2020,17:30,Sp Lisbon,Aves,2,0,H,0,0,D,22,3,5,3,16,7,14,0,1,2,0,2
215,P1,08/03/2020,20:00,Pacos Ferreira,Guimaraes,1,2,A,1,0,H,12,13,5,4,15,13,5,5,2,2,0,0
216,P1,03/06/2020,19:00,Portimonense,Gil Vicente,1,0,H,0,0,D,6,6,2,2,20,15,5,5,0,2,0,0
217,P1,03/06/2020,21:15,Famalicao,Porto,2,1,H,0,0,D,7,16,2,6,20,15,1,7,4,1,0,0
218,P1,04/06/2020,18:00,Maritimo,Setubal,1,1,D,1,0,H,20,12,4,3,22,22,10,1,3,1,0,0
219,P1,04/06/2020,19:15,Benfica,Tondela,0,0,D,0,0,D,26,4,5,0,11,12,14,0,1,0,0,0
220,P1,04/06/2020,21:15,Guimaraes,Sp Lisbon,2,2,D,1,1,D,13,17,3,5,23,21,7,3,4,2,1,0
221,P1,05/06/2020,20:00,Santa Clara,Sp Braga,3,2,H,1,1,D,15,11,7,2,16,17,2,4,5,2,0,1
222,P1,05/06/2020,21:15,Aves,Belenenses,0,2,A,0,2,A,10,11,2,4,17,15,5,4,5,2,0,0
223,P1,06/06/2020,21:15,Boavista,Moreirense,0,1,A,0,0,D,26,5,9,3,21,24,7,2,4,6,1,0
224,P1,07/06/2020,21:00,Rio Ave,Pacos Ferreira,2,3,A,1,2,A,23,9,8,6,13,20,8,7,4,5,1,1
225,P1,09/06/2020,21:00,Gil Vicente,Famalicao,1,3,A,0,2,A,6,7,2,3,18,19,4,3,2,3,0,0
226,P1,10/06/2020,17:00,Setubal,Santa Clara,2,2,D,1,1,D,6,8,4,3,21,14,4,3,6,1,0,0
227,P1,10/06/2020,19:15,Portimonense,Benfica,2,2,D,0,2,A,10,11,4,4,18,17,5,3,5,3,0,0
228,P1,10/06/2020,21:30,Porto,Maritimo,1,0,H,1,0,H,15,10,8,1,15,13,8,1,4,3,0,0
229,P1,11/06/2020,19:00,Belenenses,Guimaraes,1,1,D,1,1,D,7,17,2,6,16,14,1,13,2,1,0,0
230,P1,11/06/2020,21:15,Tondela,Aves,2,0,H,1,0,H,6,12,4,1,21,17,5,7,3,2,0,1
231,P1,12/06/2020,19:00,Moreirense,Rio Ave,0,1,A,0,1,A,7,14,1,2,14,17,9,6,0,0,0,0
232,P1,12/06/2020,21:15,Sp Lisbon,Pacos Ferreira,1,0,H,0,0,D,6,11,2,5,24,18,5,4,2,2,0,0
233,P1,13/06/2020,21:00,Sp Braga,Boavista,0,1,A,0,0,D,9,7,3,3,22,16,9,6,2,3,0,0
234,P1,15/06/2020,19:00,Maritimo,Gil Vicente,2,1,H,2,1,H,15,6,9,2,17,13,4,4,2,0,0,0
235,P1,16/06/2020,19:00,Santa Clara,Portimonense,1,1,D,0,0,D,9,8,5,2,17,14,13,7,2,4,1,0
236,P1,16/06/2020,21:15,Aves,Porto,0,0,D,0,0,D,5,24,0,8,21,20,1,12,6,3,0,0
237,P1,17/06/2020,19:00,Pacos Ferreira,Belenenses,2,1,H,0,1,A,16,4,3,1,24,15,4,5,5,3,0,0
238,P1,17/06/2020,21:15,Rio Ave,Benfica,1,2,A,1,0,H,5,16,1,4,16,21,4,10,3,2,3,0
239,P1,18/06/2020,19:00,Boavista,Setubal,3,1,H,2,0,H,9,15,6,6,17,18,3,11,4,2,0,0
240,P1,18/06/2020,21:15,Sp Lisbon,Tondela,2,0,H,2,0,H,8,7,2,3,16,20,4,6,0,3,0,0
241,P1,19/06/2020,19:00,Guimaraes,Moreirense,1,1,D,1,0,H,13,11,4,4,15,11,6,5,3,0,1,0
242,P1,19/06/2020,21:15,Famalicao,Sp Braga,0,0,D,0,0,D,7,14,2,0,19,12,3,5,3,1,1,0
243,P1,21/06/2020,21:00,Gil Vicente,Aves,3,0,H,2,0,H,17,10,9,1,23,18,9,2,1,3,0,0
244,P1,22/06/2020,21:00,Portimonense,Maritimo,3,2,H,2,0,H,11,11,5,5,25,13,3,6,5,1,0,0
245,P1,23/06/2020,19:00,Setubal,Rio Ave,1,2,A,1,1,D,8,17,3,7,14,10,4,6,2,0,1,0
246,P1,23/06/2020,19:15,Benfica,Santa Clara,3,4,A,0,1,A,15,8,8,6,15,13,4,7,2,1,0,0
247,P1,23/06/2020,21:15,Porto,Boavista,4,0,H,0,0,D,12,6,7,2,17,19,6,3,2,3,0,0
248,P1,24/06/2020,19:00,Tondela,Pacos Ferreira,1,3,A,0,2,A,12,14,4,5,20,22,10,4,3,4,0,0
249,P1,24/06/2020,21:15,Moreirense,Famalicao,1,1,D,0,0,D,11,16,4,6,17,21,5,5,3,3,0,0
250,P1,25/06/2020,21:00,Sp Braga,Guimaraes,3,2,H,2,2,D,14,15,3,4,11,12,0,10,2,2,0,0
251,P1,26/06/2020,19:15,Belenenses,Sp Lisbon,1,3,A,1,3,A,11,10,3,7,25,10,8,7,4,1,0,0
252,P1,28/06/2020,21:00,Boavista,Santa Clara,1,0,H,1,0,H,12,10,2,4,17,25,4,4,3,2,0,0
253,P1,29/06/2020,17:00,Aves,Moreirense,0,1,A,0,0,D,14,7,3,2,20,26,8,3,2,1,0,0
254,P1,29/06/2020,18:00,Maritimo,Benfica,2,0,H,0,0,D,6,20,2,7,18,19,1,11,3,1,0,0
255,P1,29/06/2020,21:15,Pacos Ferreira,Porto,0,1,A,0,1,A,11,5,3,3,19,18,5,4,3,3,0,0
256,P1,30/06/2020,17:00,Famalicao,Portimonense,0,1,A,0,1,A,13,12,5,4,12,25,3,5,4,2,0,0
257,P1,30/06/2020,19:15,Guimaraes,Setubal,2,0,H,1,0,H,18,5,5,1,10,9,8,6,0,1,0,3
258,P1,30/06/2020,21:30,Rio Ave,Sp Braga,4,3,H,3,2,H,13,11,8,6,16,23,1,4,2,2,0,1
259,P1,01/07/2020,19:00,Belenenses,Tondela,1,1,D,1,1,D,11,11,3,4,19,15,2,5,3,5,0,1
260,P1,01/07/2020,21:15,Sp Lisbon,Gil Vicente,2,1,H,1,0,H,12,8,4,3,23,14,4,3,0,2,0,0
261,P1,03/07/2020,19:15,Santa Clara,Maritimo,0,1,A,0,0,D,13,13,4,7,17,24,5,6,2,2,0,0
262,P1,04/07/2020,17:00,Setubal,Pacos Ferreira,2,3,A,2,0,H,7,21,3,8,10,16,3,7,1,2,0,0
263,P1,04/07/2020,19:15,Portimonense,Guimaraes,0,1,A,0,0,D,13,9,3,3,21,13,5,3,1,1,0,0
264,P1,04/07/2020,21:15,Benfica,Boavista,3,1,H,3,0,H,15,6,9,3,13,15,8,2,1,2,0,0
265,P1,04/07/2020,21:30,Sp Braga,Aves,4,0,H,0,0,D,14,6,9,1,13,13,6,3,1,1,0,0
266,P1,05/07/2020,17:00,Gil Vicente,Rio Ave,1,0,H,1,0,H,13,5,4,1,0,0,0,0,0,0,0,0
267,P1,05/07/2020,19:15,Tondela,Famalicao,0,1,A,0,0,D,11,10,2,3,6,16,8,6,3,5,0,1
268,P1,05/07/2020,21:30,Porto,Belenenses,5,0,H,1,0,H,17,10,7,1,18,14,3,5,2,3,0,0
269,P1,06/07/2020,21:00,Moreirense,Sp Lisbon,0,0,D,0,0,D,9,14,0,2,16,19,5,9,3,4,1,0
270,P1,08/07/2020,19:00,Boavista,Maritimo,0,1,A,0,1,A,11,11,1,6,22,17,2,4,3,1,2,0
271,P1,08/07/2020,21:15,Aves,Setubal,1,0,H,1,0,H,7,14,4,3,20,17,5,4,5,4,1,1
272,P1,09/07/2020,17:00,Rio Ave,Portimonense,2,1,H,1,1,D,7,8,2,2,12,21,8,7,1,2,0,0
273,P1,09/07/2020,19:15,Tondela,Porto,1,3,A,0,0,D,9,13,2,4,15,17,3,3,3,4,0,0
274,P1,09/07/2020,21:30,Famalicao,Benfica,1,1,D,0,1,A,12,20,6,9,12,16,4,8,2,3,0,0
275,P1,10/07/2020,17:00,Guimaraes,Gil Vicente,1,2,A,0,0,D,12,10,1,4,16,13,3,1,2,0,0,0
276,P1,10/07/2020,19:15,Sp Lisbon,Santa Clara,1,0,H,0,0,D,12,4,1,0,12,15,8,3,4,2,0,0
277,P1,10/07/2020,21:30,Pacos Ferreira,Sp Braga,1,5,A,0,3,A,7,8,3,8,16,12,3,1,5,3,0,0
278,P1,11/07/2020,19:15,Belenenses,Moreirense,0,1,A,0,0,D,10,16,0,7,20,21,11,4,4,2,0,0
279,P1,13/07/2020,19:00,Maritimo,Rio Ave,0,0,D,0,0,D,16,9,3,2,19,20,4,5,0,2,0,0
280,P1,13/07/2020,21:15,Setubal,Famalicao,1,2,A,1,1,D,8,11,1,3,15,14,5,8,4,4,0,0
281,P1,14/07/2020,17:00,Santa Clara,Aves,3,0,H,2,0,H,12,9,4,3,13,19,4,11,0,1,0,0
282,P1,14/07/2020,19:15,Portimonense,Boavista,2,1,H,2,0,H,15,16,6,5,18,22,9,3,1,5,0,1
283,P1,14/07/2020,21:30,Benfica,Guimaraes,2,0,H,1,0,H,12,12,5,3,23,12,4,6,2,0,0,0
284,P1,14/07/2020,21:30,Gil Vicente,Tondela,3,2,H,1,0,H,11,15,6,7,13,19,8,10,2,4,0,0
285,P1,15/07/2020,17:00,Moreirense,Pacos Ferreira,1,1,D,1,0,H,12,6,3,2,16,13,4,4,2,5,0,0
286,P1,15/07/2020,19:15,Sp Braga,Belenenses,1,1,D,1,0,H,32,7,7,1,17,17,11,1,2,2,0,0
287,P1,15/07/2020,21:30,Porto,Sp Lisbon,2,0,H,0,0,D,8,8,4,2,16,20,5,8,4,2,0,0
288,P1,18/07/2020,19:00,Rio Ave,Santa Clara,2,2,D,1,1,D,18,11,6,7,23,15,9,4,3,2,0,0
289,P1,18/07/2020,21:15,Famalicao,Boavista,2,2,D,2,0,H,13,13,6,5,13,20,7,3,2,3,0,0
290,P1,19/07/2020,19:00,Belenenses,Gil Vicente,1,0,H,0,0,D,7,8,2,3,18,23,3,3,4,4,0,0
291,P1,19/07/2020,21:15,Guimaraes,Maritimo,1,0,H,1,0,H,10,7,4,2,24,14,3,1,2,4,0,0
292,P1,20/07/2020,17:00,Pacos Ferreira,Portimonense,2,1,H,2,1,H,10,9,2,3,14,22,0,5,2,3,0,0
293,P1,20/07/2020,19:15,Tondela,Sp Braga,1,0,H,0,0,D,8,7,2,1,22,18,4,5,5,0,1,0
294,P1,20/07/2020,21:15,Porto,Moreirense,6,1,H,1,1,D,14,8,9,4,13,10,2,3,1,1,0,0
295,P1,21/07/2020,19:00,Sp Lisbon,Setubal,0,0,D,0,0,D,13,3,3,1,15,18,6,0,1,3,0,0
296,P1,21/07/2020,21:15,Aves,Benfica,0,4,A,0,1,A,8,21,2,11,12,22,1,6,1,0,0,0
297,P1,24/07/2020,19:00,Santa Clara,Guimaraes,2,2,D,2,1,H,7,10,3,4,21,12,3,9,4,3,1,0
298,P1,24/07/2020,21:15,Gil Vicente,Pacos Ferreira,3,3,D,2,2,D,13,13,5,7,22,20,7,5,3,2,0,0
299,P1,25/07/2020,19:00,Boavista,Rio Ave,0,2,A,0,1,A,10,7,2,4,18,18,6,5,3,2,0,0
300,P1,25/07/2020,19:00,Maritimo,Famalicao,3,3,D,1,1,D,8,17,5,5,19,17,1,10,5,3,2,2
301,P1,25/07/2020,21:15,Benfica,Sp Lisbon,2,1,H,1,0,H,17,12,4,5,21,14,8,3,4,3,0,0
302,P1,25/07/2020,21:15,Sp Braga,Porto,2,1,H,0,1,A,11,10,5,5,16,13,8,3,6,3,0,0
303,P1,26/07/2020,19:30,Moreirense,Tondela,1,2,A,0,1,A,10,14,5,6,19,18,5,4,3,2,0,0
304,P1,26/07/2020,19:30,Portimonense,Aves,2,0,H,0,0,D,13,10,5,3,19,20,6,4,2,3,0,0
305,P1,26/07/2020,19:30,Setubal,Belenenses,2,0,H,1,0,H,11,8,4,2,15,9,2,4,3,1,0,0
