,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HFKC,AFKC,HC,AC,HY,AY,HR,AR
215,B1,24/02/2019,St Truiden,Charleroi,3,1,H,2,1,H,11,11,6,5,10.0,23.0,4,8,0,2,0,0
216,B1,01/03/2019,Standard,Mouscron,1,1,D,0,0,D,11,12,8,7,16.0,19.0,7,3,2,3,0,0
217,B1,02/03/2019,Charleroi,Genk,1,1,D,0,1,A,9,11,6,4,18.0,22.0,4,8,3,1,0,0
218,B1,02/03/2019,Club Brugge,St Truiden,1,0,H,0,0,D,11,8,7,0,17.0,19.0,9,4,2,6,0,0
219,B1,02/03/2019,Kortrijk,Cercle Brugge,2,1,H,0,1,A,14,14,7,3,15.0,18.0,8,6,3,2,0,0
220,B1,02/03/2019,Oostende,Waasland-Beveren,1,1,D,0,0,D,13,19,7,9,18.0,9.0,8,7,3,0,0,0
221,B1,03/03/2019,Antwerp,Eupen,2,1,H,0,0,D,14,6,7,5,20.0,21.0,7,4,4,2,0,0
222,B1,03/03/2019,Lokeren,Anderlecht,1,2,A,0,1,A,6,7,4,4,16.0,14.0,8,11,1,3,0,0
223,B1,03/03/2019,Waregem,Gent,1,3,A,1,1,D,13,13,5,6,21.0,21.0,3,3,1,2,0,0
224,B1,10/03/2019,Anderlecht,Kortrijk,2,0,H,1,0,H,9,5,4,5,16.0,19.0,8,5,0,2,0,0
225,B1,10/03/2019,Antwerp,Charleroi,1,2,A,1,1,D,9,6,3,3,15.0,15.0,4,7,0,3,0,1
226,B1,10/03/2019,Cercle Brugge,Standard,1,2,A,0,2,A,5,6,2,2,18.0,13.0,5,4,2,1,0,0
227,B1,10/03/2019,Eupen,Club Brugge,0,4,A,0,3,A,3,13,2,10,13.0,17.0,2,3,0,0,0,0
228,B1,10/03/2019,Genk,Lokeren,1,0,H,0,0,D,12,7,4,1,11.0,12.0,9,0,0,3,0,0
229,B1,10/03/2019,Gent,Oostende,2,1,H,1,1,D,19,6,6,2,16.0,6.0,8,3,1,0,0,0
230,B1,10/03/2019,Mouscron,St Truiden,1,1,D,1,1,D,11,16,3,10,18.0,19.0,5,9,4,2,2,0
231,B1,10/03/2019,Waasland-Beveren,Waregem,1,1,D,0,0,D,13,12,7,7,23.0,19.0,4,5,1,1,0,0
232,B1,17/03/2019,Charleroi,Eupen,1,2,A,1,1,D,6,7,3,3,21.0,18.0,5,3,3,1,0,0
233,B1,17/03/2019,Club Brugge,Mouscron,1,2,A,0,1,A,11,8,6,6,21.0,20.0,5,5,1,1,0,0
234,B1,17/03/2019,Kortrijk,Antwerp,2,0,H,0,0,D,6,11,3,4,22.0,14.0,3,8,2,2,0,0
235,B1,17/03/2019,Lokeren,Cercle Brugge,3,1,H,3,0,H,10,4,5,3,10.0,20.0,7,4,0,2,0,0
236,B1,17/03/2019,Oostende,Anderlecht,0,2,A,0,0,D,10,18,2,7,10.0,7.0,5,7,1,1,0,0
237,B1,17/03/2019,St Truiden,Gent,0,2,A,0,1,A,15,14,6,6,12.0,23.0,6,7,1,2,0,0
238,B1,17/03/2019,Standard,Waasland-Beveren,4,3,H,0,2,A,24,7,11,5,11.0,16.0,14,5,1,2,0,0
239,B1,17/03/2019,Waregem,Genk,3,3,D,1,2,A,11,13,6,7,10.0,14.0,1,5,2,2,0,0
