,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
215,B1,23/02/2020,19:00,Gent,St Truiden,4,1,H,3,0,H,15,6,7,3,9,14,6,5,3,1,0,0
216,B1,28/02/2020,19:30,St Truiden,Mechelen,0,3,A,0,0,D,9,16,3,8,16,14,2,6,4,1,0,0
217,B1,29/02/2020,17:00,Waasland-Beveren,Anderlecht,0,3,A,0,1,A,6,8,5,4,16,12,3,10,0,2,0,0
218,B1,29/02/2020,19:00,Eupen,Mouscron,2,1,H,1,1,D,8,3,4,2,13,16,3,4,3,0,0,0
219,B1,29/02/2020,19:00,Waregem,Kortrijk,2,2,D,2,0,H,9,17,6,7,11,11,6,4,2,1,0,0
220,B1,29/02/2020,19:30,Antwerp,Oostende,3,1,H,2,0,H,8,7,6,3,11,10,2,6,0,2,0,0
221,B1,01/03/2020,13:30,Genk,Club Brugge,1,2,A,1,1,D,7,10,7,5,15,22,5,4,2,4,0,0
222,B1,01/03/2020,17:00,Charleroi,Standard,2,0,H,1,0,H,10,4,6,1,7,19,9,7,1,4,0,0
223,B1,01/03/2020,19:00,Cercle Brugge,Gent,1,0,H,1,0,H,6,15,2,9,9,9,4,4,2,1,0,0
224,B1,07/03/2020,19:00,Anderlecht,Waregem,7,0,H,2,0,H,11,8,8,4,11,11,4,3,2,2,0,0
225,B1,07/03/2020,19:00,Club Brugge,Cercle Brugge,2,1,H,1,0,H,15,6,5,4,16,8,5,4,0,0,0,0
226,B1,07/03/2020,19:00,Gent,Charleroi,1,4,A,0,2,A,5,14,5,8,16,12,3,4,3,1,1,0
227,B1,07/03/2020,19:00,Kortrijk,Antwerp,0,1,A,0,0,D,10,12,4,5,17,12,6,7,3,0,0,0
228,B1,07/03/2020,19:00,Mechelen,Eupen,1,1,D,1,0,H,20,4,8,1,12,9,8,2,0,2,0,0
229,B1,07/03/2020,19:00,Mouscron,Waasland-Beveren,1,0,H,0,0,D,10,8,6,1,12,12,8,2,3,3,0,0
230,B1,07/03/2020,19:00,Oostende,Genk,2,4,A,1,0,H,7,12,4,8,11,15,3,6,2,1,1,0
231,B1,07/03/2020,19:00,Standard,St Truiden,0,0,D,0,0,D,7,9,3,5,14,21,4,4,0,4,1,0
