,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
211,N1,23/02/2020,13:30,AZ Alkmaar,Zwolle,2,0,H,0,0,D,17,9,9,1,11,19,7,2,0,2,0,0
212,N1,23/02/2020,13:30,Vitesse,PSV Eindhoven,1,2,A,0,0,D,15,10,4,3,14,13,8,1,1,0,0,0
213,N1,23/02/2020,15:45,Heracles,Ajax,1,0,H,0,0,D,12,26,6,5,12,8,4,10,2,2,0,0
214,N1,28/02/2020,19:00,Willem II,Groningen,3,1,H,2,0,H,9,16,4,3,10,9,5,5,0,4,0,0
215,N1,29/02/2020,17:30,Den Haag,Heracles,0,0,D,0,0,D,9,12,4,3,15,20,4,4,3,2,1,0
216,N1,29/02/2020,18:45,VVV Venlo,For Sittard,0,0,D,0,0,D,13,7,3,2,16,11,2,4,2,3,0,0
217,N1,29/02/2020,18:45,Zwolle,Vitesse,4,3,H,1,2,A,15,15,7,7,17,13,7,6,0,2,0,0
218,N1,29/02/2020,19:45,Twente,Heerenveen,2,3,A,0,1,A,14,20,8,11,8,9,8,8,0,1,0,0
219,N1,01/03/2020,11:15,Waalwijk,Utrecht,2,1,H,0,1,A,14,12,5,2,9,9,3,2,3,0,0,0
220,N1,01/03/2020,13:30,PSV Eindhoven,Feyenoord,1,1,D,0,1,A,12,13,2,6,11,8,3,8,1,2,0,0
221,N1,01/03/2020,15:45,Sparta Rotterdam,FC Emmen,5,1,H,3,0,H,12,12,7,3,8,9,2,9,0,2,0,0
222,N1,01/03/2020,19:00,Ajax,AZ Alkmaar,0,2,A,0,1,A,17,11,4,5,4,10,9,1,0,2,0,0
223,N1,06/03/2020,19:00,For Sittard,Zwolle,1,1,D,0,0,D,9,13,2,5,11,17,4,4,2,2,0,0
224,N1,07/03/2020,17:30,AZ Alkmaar,Den Haag,4,0,H,2,0,H,16,6,8,1,9,9,6,2,1,3,0,0
225,N1,07/03/2020,18:45,FC Emmen,VVV Venlo,3,0,H,0,0,D,17,8,7,0,10,13,5,4,0,1,0,0
226,N1,07/03/2020,18:45,Vitesse,Twente,1,0,H,0,0,D,9,8,2,2,16,13,4,2,3,3,0,0
227,N1,07/03/2020,19:45,Heerenveen,Ajax,1,3,A,0,0,D,8,14,5,7,9,5,3,9,1,1,0,0
228,N1,08/03/2020,11:15,Utrecht,Sparta Rotterdam,5,1,H,1,0,H,15,7,6,1,5,10,7,1,0,0,0,0
229,N1,08/03/2020,13:30,Feyenoord,Willem II,2,0,H,2,0,H,12,3,3,0,15,12,6,3,4,1,0,0
230,N1,08/03/2020,13:30,Heracles,Waalwijk,4,2,H,2,2,D,23,11,10,4,11,11,7,4,2,3,0,0
231,N1,08/03/2020,15:45,Groningen,PSV Eindhoven,0,1,A,0,1,A,13,7,4,2,5,11,11,6,1,0,0,0
