,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
225,N1,02/03/18,Roda,Heracles,0,3,A,0,2,A,17,16,5,9,11,11,4,7,1,1,0,0
226,N1,03/03/18,Excelsior,AZ Alkmaar,1,2,A,0,2,A,16,16,8,6,5,11,5,6,2,1,0,0
227,N1,03/03/18,Heerenveen,Willem II,2,0,H,1,0,H,17,4,5,0,13,16,2,2,1,2,0,0
228,N1,03/03/18,NAC Breda,Feyenoord,2,1,H,1,1,D,8,24,3,6,12,13,1,11,3,2,0,0
229,N1,03/03/18,PSV Eindhoven,Utrecht,3,0,H,2,0,H,7,11,3,3,9,14,4,3,2,1,0,0
230,N1,04/03/18,Sparta Rotterdam,Den Haag,2,1,H,0,1,A,15,11,7,5,10,12,5,7,0,0,0,0
231,N1,04/03/18,Twente,Groningen,1,1,D,0,0,D,26,13,6,4,20,15,10,4,4,3,0,0
232,N1,04/03/18,Vitesse,Ajax,3,2,H,1,0,H,10,20,6,6,12,13,7,5,3,2,0,0
233,N1,04/03/18,Zwolle,VVV Venlo,1,1,D,0,0,D,18,9,3,6,12,14,5,2,3,4,0,0
234,N1,09/03/18,Heracles,Twente,2,1,H,0,0,D,13,11,6,5,14,14,7,3,3,3,0,0
235,N1,10/03/18,Den Haag,NAC Breda,0,2,A,0,2,A,20,14,4,7,16,9,11,5,4,1,1,0
236,N1,10/03/18,Roda,Sparta Rotterdam,0,2,A,0,1,A,14,14,1,3,6,8,6,3,1,1,0,0
237,N1,10/03/18,VVV Venlo,Excelsior,2,3,A,1,1,D,13,8,4,3,10,10,7,4,0,3,0,0
238,N1,10/03/18,Willem II,PSV Eindhoven,5,0,H,1,0,H,11,15,6,3,8,9,3,10,1,3,0,1
239,N1,11/03/18,Ajax,Heerenveen,4,1,H,1,1,D,31,8,10,3,14,21,10,3,1,1,0,0
240,N1,11/03/18,Feyenoord,AZ Alkmaar,2,1,H,1,0,H,14,15,4,5,16,17,2,8,2,2,0,0
241,N1,11/03/18,Groningen,Zwolle,2,0,H,1,0,H,13,14,4,4,8,13,1,4,1,3,0,0
242,N1,11/03/18,Utrecht,Vitesse,5,1,H,2,0,H,12,16,7,3,12,9,5,12,2,1,0,0
243,N1,16/03/18,Excelsior,Den Haag,1,2,A,1,0,H,14,12,5,4,10,9,5,5,2,1,0,0
244,N1,17/03/18,Heerenveen,Utrecht,2,2,D,1,1,D,12,13,5,4,11,13,5,6,0,1,0,0
245,N1,17/03/18,PSV Eindhoven,VVV Venlo,3,0,H,0,0,D,30,3,19,1,9,12,7,4,0,2,0,1
246,N1,17/03/18,Twente,Willem II,2,2,D,1,1,D,17,14,3,7,14,12,2,3,2,1,0,0
247,N1,17/03/18,Vitesse,Heracles,0,0,D,0,0,D,24,6,9,2,8,11,11,1,0,0,0,0
248,N1,18/03/18,AZ Alkmaar,Groningen,3,2,H,0,0,D,23,11,10,4,12,8,12,7,0,3,0,0
249,N1,18/03/18,NAC Breda,Roda,0,1,A,0,1,A,21,14,8,5,12,14,6,4,2,3,0,0
250,N1,18/03/18,Sparta Rotterdam,Ajax,2,5,A,1,1,D,11,14,4,8,13,12,4,4,2,3,0,0
251,N1,18/03/18,Zwolle,Feyenoord,3,4,A,0,2,A,19,10,7,8,9,14,6,5,0,1,0,0
252,N1,31/03/18,Den Haag,AZ Alkmaar,0,3,A,0,3,A,11,12,5,5,3,10,7,7,1,2,0,0
253,N1,31/03/18,PSV Eindhoven,NAC Breda,5,1,H,1,0,H,36,6,14,3,16,13,9,0,2,4,0,0
254,N1,31/03/18,Vitesse,Roda,0,3,A,0,1,A,13,18,3,9,13,14,6,5,0,0,0,0
255,N1,31/03/18,Willem II,Utrecht,3,2,H,2,2,D,8,19,5,4,11,10,2,4,0,3,1,0
256,N1,31/03/18,Zwolle,Sparta Rotterdam,2,0,H,1,0,H,22,9,9,4,9,15,7,6,0,3,0,0
257,N1,01/04/18,Feyenoord,Excelsior,5,0,H,3,0,H,14,2,6,0,13,9,8,2,0,2,0,0
258,N1,01/04/18,Groningen,Ajax,1,2,A,1,0,H,13,11,5,4,9,7,5,1,1,4,0,1
259,N1,01/04/18,Heracles,Heerenveen,1,2,A,0,2,A,13,11,4,6,16,16,5,4,1,3,0,0
260,N1,01/04/18,VVV Venlo,Twente,0,0,D,0,0,D,10,17,2,4,12,17,7,6,4,2,0,0
261,N1,06/04/18,Excelsior,Willem II,2,1,H,2,1,H,19,13,9,4,9,7,10,6,0,1,0,1
262,N1,07/04/18,AZ Alkmaar,PSV Eindhoven,2,3,A,0,0,D,10,18,3,6,18,15,6,8,3,1,1,0
263,N1,07/04/18,NAC Breda,Vitesse,1,0,H,1,0,H,13,13,2,2,5,21,4,5,0,3,0,0
264,N1,07/04/18,Roda,Zwolle,3,2,H,2,1,H,7,19,4,8,18,16,1,7,3,2,0,0
265,N1,07/04/18,Sparta Rotterdam,VVV Venlo,3,2,H,1,1,D,23,19,7,6,26,13,6,4,2,2,0,0
266,N1,08/04/18,Ajax,Heracles,1,0,H,0,0,D,34,4,8,0,6,7,10,1,1,0,0,0
267,N1,08/04/18,Heerenveen,Groningen,1,1,D,1,0,H,15,8,6,5,17,15,7,2,3,2,0,0
268,N1,08/04/18,Twente,Feyenoord,1,3,A,1,1,D,12,13,4,8,14,7,6,4,1,2,0,0
269,N1,08/04/18,Utrecht,Den Haag,3,3,D,1,0,H,21,14,9,4,11,7,13,5,1,1,0,0
270,N1,13/04/18,Heracles,AZ Alkmaar,0,3,A,0,2,A,7,23,1,8,17,9,4,7,2,1,0,0
271,N1,14/04/18,Den Haag,Twente,2,1,H,1,1,D,13,7,6,1,13,13,6,4,1,1,0,0
272,N1,14/04/18,Vitesse,Sparta Rotterdam,7,0,H,3,0,H,19,3,8,1,6,5,3,0,1,1,0,1
273,N1,14/04/18,VVV Venlo,Heerenveen,0,2,A,0,0,D,11,20,3,6,14,15,4,9,2,1,0,0
274,N1,14/04/18,Zwolle,Excelsior,1,1,D,1,0,H,26,9,9,3,15,15,11,2,2,3,0,0
275,N1,15/04/18,Feyenoord,Utrecht,3,1,H,2,1,H,10,14,4,3,3,9,7,3,0,1,0,0
276,N1,15/04/18,Groningen,Roda,2,1,H,1,0,H,19,15,4,4,12,12,4,3,2,5,0,0
277,N1,15/04/18,NAC Breda,Willem II,1,2,A,1,2,A,16,11,5,5,13,20,3,9,2,2,0,0
278,N1,15/04/18,PSV Eindhoven,Ajax,3,0,H,2,0,H,17,11,11,3,13,17,9,3,1,4,0,2
279,N1,17/04/18,Heerenveen,Den Haag,2,0,H,0,0,D,11,8,4,1,9,7,5,4,0,0,0,0
280,N1,17/04/18,Twente,Zwolle,2,0,H,2,0,H,11,7,4,2,18,17,8,4,1,4,0,0
281,N1,18/04/18,AZ Alkmaar,Vitesse,4,3,H,3,2,H,16,20,11,9,8,9,5,3,0,0,0,0
282,N1,18/04/18,Excelsior,Heracles,2,2,D,1,0,H,20,16,8,4,12,6,6,11,2,1,0,1
283,N1,18/04/18,Roda,PSV Eindhoven,2,2,D,1,1,D,10,17,3,5,15,6,2,9,0,0,0,0
284,N1,18/04/18,Sparta Rotterdam,NAC Breda,2,1,H,0,0,D,17,14,6,6,20,11,6,3,2,2,0,0
285,N1,18/04/18,Willem II,Feyenoord,1,5,A,0,1,A,11,16,4,9,9,10,4,5,3,1,0,0
286,N1,19/04/18,Ajax,VVV Venlo,4,1,H,2,1,H,30,9,13,3,4,8,11,0,0,0,0,0
287,N1,19/04/18,Utrecht,Groningen,1,1,D,1,0,H,12,13,3,7,13,14,2,5,4,1,0,0
288,N1,29/04/18,Ajax,AZ Alkmaar,3,0,H,1,0,H,17,13,6,4,12,13,8,3,0,2,0,0
289,N1,29/04/18,Den Haag,PSV Eindhoven,3,3,D,2,1,H,11,20,7,6,10,12,6,8,1,1,0,0
290,N1,29/04/18,Feyenoord,Sparta Rotterdam,3,1,H,1,1,D,11,12,5,7,8,10,5,6,0,0,0,0
291,N1,29/04/18,Groningen,Excelsior,4,0,H,2,0,H,23,6,8,3,12,11,2,3,0,2,0,0
292,N1,29/04/18,Heracles,Utrecht,2,2,D,2,0,H,10,25,4,8,6,9,3,13,0,0,0,0
293,N1,29/04/18,NAC Breda,Heerenveen,3,0,H,2,0,H,14,11,5,3,8,13,5,4,1,2,0,0
294,N1,29/04/18,Vitesse,Twente,5,0,H,1,0,H,16,6,9,3,8,16,4,0,2,0,0,0
295,N1,29/04/18,VVV Venlo,Roda,1,4,A,1,1,D,10,18,4,6,8,12,3,5,1,1,0,0
296,N1,29/04/18,Zwolle,Willem II,0,1,A,0,0,D,22,6,8,1,10,14,9,3,1,0,0,0
297,N1,06/05/18,AZ Alkmaar,Zwolle,6,0,H,1,0,H,19,6,13,3,11,7,9,2,1,1,0,0
298,N1,06/05/18,Excelsior,Ajax,1,2,A,1,0,H,16,23,5,13,6,6,8,11,0,0,0,0
299,N1,06/05/18,Heerenveen,Feyenoord,2,3,A,0,2,A,13,16,3,7,15,12,2,4,2,2,0,0
300,N1,06/05/18,PSV Eindhoven,Groningen,0,0,D,0,0,D,14,9,5,4,8,13,11,2,1,2,0,0
301,N1,06/05/18,Roda,Den Haag,2,3,A,0,3,A,23,14,7,6,8,7,8,2,0,1,0,0
302,N1,06/05/18,Sparta Rotterdam,Heracles,2,5,A,1,1,D,10,15,6,11,17,11,3,5,3,0,0,0
303,N1,06/05/18,Twente,NAC Breda,1,1,D,1,1,D,20,11,8,5,11,7,7,4,0,0,0,0
304,N1,06/05/18,Utrecht,VVV Venlo,1,0,H,0,0,D,25,12,8,4,14,5,9,4,2,1,0,0
305,N1,06/05/18,Willem II,Vitesse,2,2,D,1,0,H,19,15,8,4,5,8,2,4,0,0,0,0
