,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
214,G1,04/07/2020,19:30,OFI Crete,PAOK,2,2,D,2,1,H,5,12,5,6,18,18,3,3,7,4,1,1
215,G1,05/07/2020,17:15,Aris,AEK,1,4,A,1,1,D,2,16,1,10,9,17,2,5,1,2,0,0
216,G1,05/07/2020,19:30,Panathinaikos,Olympiakos,0,0,D,0,0,D,5,4,2,1,13,17,2,5,3,6,0,0
217,G1,06/07/2020,17:30,Lamia,Xanthi,0,0,D,0,0,D,0,5,0,1,17,16,0,5,4,5,1,0
218,G1,06/07/2020,17:30,Larisa,Panionios,0,0,D,0,0,D,11,5,3,1,19,16,9,4,3,3,0,1
219,G1,06/07/2020,18:00,Atromitos,Panetolikos,2,2,D,1,1,D,11,9,3,5,11,11,4,4,2,4,0,0
220,G1,08/07/2020,17:15,Aris,Olympiakos,2,4,A,0,2,A,11,14,7,8,8,19,6,6,1,2,0,0
221,G1,08/07/2020,19:00,PAOK,Panathinaikos,0,0,D,0,0,D,13,5,3,2,19,9,4,2,2,2,0,0
222,G1,08/07/2020,19:30,AEK,OFI Crete,2,0,H,2,0,H,8,6,6,2,19,9,2,2,3,2,0,0
223,G1,11/07/2020,17:15,Lamia,Larisa,0,0,D,0,0,D,8,6,2,3,22,25,6,2,1,2,0,0
224,G1,11/07/2020,17:15,Panionios,Panetolikos,0,2,A,0,1,A,7,7,3,5,14,28,5,5,1,5,0,0
225,G1,11/07/2020,17:15,Volos NFC,Atromitos,2,3,A,0,3,A,8,5,4,4,15,7,4,4,2,4,0,1
226,G1,11/07/2020,17:15,Xanthi,Asteras Tripolis,1,2,A,0,1,A,12,7,7,2,9,21,11,1,4,5,0,0
227,G1,11/07/2020,19:30,OFI Crete,Aris,0,1,A,0,1,A,10,9,4,4,14,21,4,3,6,4,1,0
228,G1,12/07/2020,18:00,Panathinaikos,AEK,1,3,A,1,2,A,8,9,6,7,12,18,6,3,2,2,0,0
229,G1,12/07/2020,19:45,Olympiakos,PAOK,0,1,A,0,0,D,6,7,3,3,21,11,4,8,3,4,0,0
230,G1,15/07/2020,17:15,Aris,Panathinaikos,0,1,A,0,0,D,7,15,4,4,18,22,3,3,5,2,1,0
231,G1,15/07/2020,17:15,OFI Crete,Olympiakos,1,3,A,0,2,A,6,14,3,8,12,19,6,4,3,1,0,0
232,G1,15/07/2020,19:30,AEK,PAOK,0,0,D,0,0,D,10,7,5,2,20,19,6,4,0,1,0,0
233,G1,18/07/2020,17:15,Asteras Tripolis,Lamia,1,1,D,1,0,H,7,8,3,3,14,14,3,3,2,3,0,0
234,G1,18/07/2020,17:15,Atromitos,Panionios,0,0,D,0,0,D,16,1,7,1,15,15,13,3,4,2,0,0
235,G1,18/07/2020,17:15,Larisa,Xanthi,0,0,D,0,0,D,8,3,3,1,22,23,2,4,4,2,0,0
236,G1,18/07/2020,17:15,Panetolikos,Volos NFC,1,0,H,1,0,H,7,12,3,3,15,11,1,4,2,2,0,0
237,G1,19/07/2020,18:00,Olympiakos,AEK,3,0,H,2,0,H,8,12,5,4,15,16,6,2,0,0,0,0
238,G1,19/07/2020,18:00,Panathinaikos,OFI Crete,3,2,H,3,2,H,6,16,5,8,15,15,2,5,2,1,0,0
239,G1,19/07/2020,18:00,PAOK,Aris,0,0,D,0,0,D,12,6,4,1,13,17,5,3,2,3,1,0
